Pais,Item,Year,Rendimiento_t_ha,Lluvia_mm,Temp_C,Fenomeno_ENSO
Argentina,Avocados,2013,9.615,931.4,27.4,Normal
Argentina,Maize,2014,4.976,1972.3,25.6,Normal
Argentina,"Rice, paddy",2014,5.908,1972.3,25.6,Normal
Argentina,"Coffee, green",2014,0.92,1972.3,25.6,Normal
Argentina,Potatoes,2014,26.472,1972.3,25.6,Normal
Argentina,Cassava,2014,11.047,1972.3,25.6,Normal
Argentina,Bananas,2014,10.699,1972.3,25.6,Normal
Argentina,Avocados,2014,11.048,1972.3,25.6,Normal
Argentina,Maize,2015,3.943,1234.0,25.0,El Niño
Argentina,"Rice, paddy",2015,4.205,1234.0,25.0,El Niño
Argentina,"Coffee, green",2015,0.724,1234.0,25.0,El Niño
Argentina,Potatoes,2015,16.796,1234.0,25.0,El Niño
Argentina,Cassava,2015,7.014,1234.0,25.0,El Niño
Argentina,Bananas,2015,6.669,1234.0,25.0,El Niño
Argentina,Avocados,2015,7.689,1234.0,25.0,El Niño
Argentina,Maize,2016,3.492,1849.6,27.0,El Niño
Argentina,"Rice, paddy",2016,4.288,1849.6,27.0,El Niño
Argentina,"Coffee, green",2016,0.689,1849.6,27.0,El Niño
Argentina,Potatoes,2016,19.052,1849.6,27.0,El Niño
Argentina,Cassava,2016,9.058,1849.6,27.0,El Niño
Argentina,Bananas,2016,7.317,1849.6,27.0,El Niño
Argentina,Avocados,2016,8.787,1849.6,27.0,El Niño
Argentina,Maize,2017,5.41,1824.5,18.1,Normal
Argentina,"Rice, paddy",2017,6.363,1824.5,18.1,Normal
Argentina,"Coffee, green",2017,0.914,1824.5,18.1,Normal
Argentina,Potatoes,2017,24.172,1824.5,18.1,Normal
Argentina,Cassava,2017,10.715,1824.5,18.1,Normal
Argentina,Bananas,2017,11.105,1824.5,18.1,Normal
Argentina,Avocados,2017,12.643,1824.5,18.1,Normal
Argentina,Maize,2018,4.811,1534.7,16.4,Normal
Argentina,"Rice, paddy",2018,6.256,1534.7,16.4,Normal
Argentina,"Coffee, green",2018,0.975,1534.7,16.4,Normal
Argentina,Potatoes,2018,24.831,1534.7,16.4,Normal
Argentina,Cassava,2018,10.595,1534.7,16.4,Normal
Argentina,Bananas,2018,11.568,1534.7,16.4,Normal
Argentina,Avocados,2018,12.523,1534.7,16.4,Normal
Argentina,Maize,2019,5.872,2044.9,19.6,Normal
Argentina,"Rice, paddy",2019,6.023,2044.9,19.6,Normal
Argentina,"Coffee, green",2019,1.127,2044.9,19.6,Normal
Argentina,Potatoes,2019,23.125,2044.9,19.6,Normal
Argentina,Cassava,2019,12.772,2044.9,19.6,Normal
Argentina,Bananas,2019,11.144,2044.9,19.6,Normal
Argentina,Avocados,2019,13.04,2044.9,19.6,Normal
Argentina,Maize,2020,6.165,1834.5,20.5,Normal
Argentina,"Rice, paddy",2020,5.994,1834.5,20.5,Normal
Argentina,"Coffee, green",2020,1.172,1834.5,20.5,Normal
Argentina,Potatoes,2020,26.914,1834.5,20.5,Normal
Argentina,Cassava,2020,13.35,1834.5,20.5,Normal
Argentina,Bananas,2020,10.038,1834.5,20.5,Normal
Argentina,Avocados,2020,11.296,1834.5,20.5,Normal
Argentina,Maize,2021,4.419,1837.8,27.1,La Niña
Argentina,"Rice, paddy",2021,4.932,1837.8,27.1,La Niña
Argentina,"Coffee, green",2021,0.88,1837.8,27.1,La Niña
Argentina,Potatoes,2021,24.318,1837.8,27.1,La Niña
Argentina,Cassava,2021,11.266,1837.8,27.1,La Niña
Argentina,Bananas,2021,9.582,1837.8,27.1,La Niña
Argentina,Avocados,2021,9.322,1837.8,27.1,La Niña
Argentina,Maize,2022,5.216,1576.6,18.9,La Niña
Argentina,"Rice, paddy",2022,5.47,1576.6,18.9,La Niña
Argentina,"Coffee, green",2022,0.963,1576.6,18.9,La Niña
Argentina,Potatoes,2022,24.04,1576.6,18.9,La Niña
Argentina,Cassava,2022,10.557,1576.6,18.9,La Niña
Argentina,Bananas,2022,9.464,1576.6,18.9,La Niña
Argentina,Avocados,2022,11.144,1576.6,18.9,La Niña
Argentina,Maize,2023,3.513,1171.3,26.7,El Niño
Argentina,"Rice, paddy",2023,4.76,1171.3,26.7,El Niño
Argentina,"Coffee, green",2023,0.662,1171.3,26.7,El Niño
Argentina,Potatoes,2023,15.746,1171.3,26.7,El Niño
Argentina,Cassava,2023,8.049,1171.3,26.7,El Niño
Argentina,Bananas,2023,8.691,1171.3,26.7,El Niño
Argentina,Avocados,2023,9.288,1171.3,26.7,El Niño
Venezuela,Maize,1990,2.894,1082.9,17.8,Normal
Venezuela,"Rice, paddy",1990,3.243,1082.9,17.8,Normal
Venezuela,"Coffee, green",1990,0.598,1082.9,17.8,Normal
Venezuela,Potatoes,1990,13.32,1082.9,17.8,Normal
Venezuela,Cassava,1990,6.804,1082.9,17.8,Normal
Venezuela,Bananas,1990,6.359,1082.9,17.8,Normal
Venezuela,Avocados,1990,6.496,1082.9,17.8,Normal
Venezuela,Maize,1991,2.988,1966.9,18.3,Normal
Venezuela,"Rice, paddy",1991,3.879,1966.9,18.3,Normal
Venezuela,"Coffee, green",1991,0.572,1966.9,18.3,Normal
Venezuela,Potatoes,1991,12.888,1966.9,18.3,Normal
Venezuela,Cassava,1991,7.594,1966.9,18.3,Normal
Venezuela,Bananas,1991,6.696,1966.9,18.3,Normal
Venezuela,Avocados,1991,6.819,1966.9,18.3,Normal
Venezuela,Maize,1992,3.604,1816.0,20.0,Normal
Venezuela,"Rice, paddy",1992,3.278,1816.0,20.0,Normal
Venezuela,"Coffee, green",1992,0.63,1816.0,20.0,Normal
Venezuela,Potatoes,1992,15.598,1816.0,20.0,Normal
Venezuela,Cassava,1992,6.855,1816.0,20.0,Normal
Venezuela,Bananas,1992,6.897,1816.0,20.0,Normal
Venezuela,Avocados,1992,7.614,1816.0,20.0,Normal
Venezuela,Maize,1993,3.333,1841.6,19.7,Normal
Venezuela,"Rice, paddy",1993,4.06,1841.6,19.7,Normal
Venezuela,"Coffee, green",1993,0.608,1841.6,19.7,Normal
Venezuela,Potatoes,1993,15.423,1841.6,19.7,Normal
Venezuela,Cassava,1993,6.921,1841.6,19.7,Normal
Venezuela,Bananas,1993,5.971,1841.6,19.7,Normal
Venezuela,Avocados,1993,6.239,1841.6,19.7,Normal
Venezuela,Maize,1994,3.051,2133.2,23.4,Normal
Venezuela,"Rice, paddy",1994,4.119,2133.2,23.4,Normal
Venezuela,"Coffee, green",1994,0.636,2133.2,23.4,Normal
Venezuela,Potatoes,1994,16.164,2133.2,23.4,Normal
Venezuela,Cassava,1994,6.523,2133.2,23.4,Normal
Venezuela,Bananas,1994,7.402,2133.2,23.4,Normal
Venezuela,Avocados,1994,7.321,2133.2,23.4,Normal
Venezuela,Maize,1995,3.192,1833.6,16.4,Normal
Venezuela,"Rice, paddy",1995,3.548,1833.6,16.4,Normal
Venezuela,"Coffee, green",1995,0.694,1833.6,16.4,Normal
Venezuela,Potatoes,1995,13.895,1833.6,16.4,Normal
Venezuela,Cassava,1995,7.45,1833.6,16.4,Normal
Venezuela,Bananas,1995,5.947,1833.6,16.4,Normal
Venezuela,Avocados,1995,6.582,1833.6,16.4,Normal
Venezuela,Maize,1996,3.449,1274.0,25.5,Normal
Venezuela,"Rice, paddy",1996,4.022,1274.0,25.5,Normal
Venezuela,"Coffee, green",1996,0.665,1274.0,25.5,Normal
Venezuela,Potatoes,1996,13.054,1274.0,25.5,Normal
Venezuela,Cassava,1996,7.395,1274.0,25.5,Normal
Venezuela,Bananas,1996,6.374,1274.0,25.5,Normal
Venezuela,Avocados,1996,7.454,1274.0,25.5,Normal
Venezuela,Maize,1997,2.069,925.0,25.9,El Niño
Venezuela,"Rice, paddy",1997,2.434,925.0,25.9,El Niño
Venezuela,"Coffee, green",1997,0.375,925.0,25.9,El Niño
Venezuela,Potatoes,1997,9.224,925.0,25.9,El Niño
Venezuela,Cassava,1997,4.726,925.0,25.9,El Niño
Venezuela,Bananas,1997,4.851,925.0,25.9,El Niño
Venezuela,Avocados,1997,5.103,925.0,25.9,El Niño
Venezuela,Maize,1998,2.266,1129.4,17.8,El Niño
Venezuela,"Rice, paddy",1998,2.859,1129.4,17.8,El Niño
Venezuela,"Coffee, green",1998,0.394,1129.4,17.8,El Niño
Venezuela,Potatoes,1998,10.582,1129.4,17.8,El Niño
Venezuela,Cassava,1998,4.458,1129.4,17.8,El Niño
Venezuela,Bananas,1998,4.622,1129.4,17.8,El Niño
Venezuela,Avocados,1998,4.503,1129.4,17.8,El Niño
Venezuela,Maize,1999,2.632,912.5,18.3,La Niña
Venezuela,"Rice, paddy",1999,2.977,912.5,18.3,La Niña
Venezuela,"Coffee, green",1999,0.543,912.5,18.3,La Niña
Venezuela,Potatoes,1999,11.239,912.5,18.3,La Niña
Venezuela,Cassava,1999,5.344,912.5,18.3,La Niña
Venezuela,Bananas,1999,5.174,912.5,18.3,La Niña
Venezuela,Avocados,1999,6.472,912.5,18.3,La Niña
Venezuela,Maize,2000,2.939,1680.0,24.8,La Niña
Venezuela,"Rice, paddy",2000,3.178,1680.0,24.8,La Niña
Venezuela,"Coffee, green",2000,0.506,1680.0,24.8,La Niña
Venezuela,Potatoes,2000,13.614,1680.0,24.8,La Niña
Venezuela,Cassava,2000,6.562,1680.0,24.8,La Niña
Venezuela,Bananas,2000,6.645,1680.0,24.8,La Niña
Venezuela,Avocados,2000,7.038,1680.0,24.8,La Niña
Venezuela,Maize,2001,2.748,1394.6,21.1,La Niña
Venezuela,"Rice, paddy",2001,3.169,1394.6,21.1,La Niña
Venezuela,"Coffee, green",2001,0.618,1394.6,21.1,La Niña
Venezuela,Potatoes,2001,12.301,1394.6,21.1,La Niña
Venezuela,Cassava,2001,7.071,1394.6,21.1,La Niña
Venezuela,Bananas,2001,5.989,1394.6,21.1,La Niña
Venezuela,Avocados,2001,6.29,1394.6,21.1,La Niña
Venezuela,Maize,2002,2.36,1044.5,23.9,El Niño
Venezuela,"Rice, paddy",2002,2.598,1044.5,23.9,El Niño
Venezuela,"Coffee, green",2002,0.422,1044.5,23.9,El Niño
Venezuela,Potatoes,2002,9.609,1044.5,23.9,El Niño
Venezuela,Cassava,2002,5.088,1044.5,23.9,El Niño
Venezuela,Bananas,2002,4.552,1044.5,23.9,El Niño
Venezuela,Avocados,2002,5.317,1044.5,23.9,El Niño
Venezuela,Maize,2003,2.671,1812.9,20.0,El Niño
Venezuela,"Rice, paddy",2003,2.721,1812.9,20.0,El Niño
Venezuela,"Coffee, green",2003,0.508,1812.9,20.0,El Niño
Venezuela,Potatoes,2003,10.21,1812.9,20.0,El Niño
Venezuela,Cassava,2003,4.999,1812.9,20.0,El Niño
Venezuela,Bananas,2003,4.82,1812.9,20.0,El Niño
Venezuela,Avocados,2003,5.812,1812.9,20.0,El Niño
Venezuela,Maize,2004,3.189,892.9,18.3,Normal
Venezuela,"Rice, paddy",2004,3.276,892.9,18.3,Normal
Venezuela,"Coffee, green",2004,0.658,892.9,18.3,Normal
Venezuela,Potatoes,2004,15.069,892.9,18.3,Normal
Venezuela,Cassava,2004,7.689,892.9,18.3,Normal
Venezuela,Bananas,2004,5.859,892.9,18.3,Normal
Venezuela,Avocados,2004,6.63,892.9,18.3,Normal
Venezuela,Maize,2005,3.402,1823.8,24.1,Normal
Venezuela,"Rice, paddy",2005,4.172,1823.8,24.1,Normal
Venezuela,"Coffee, green",2005,0.728,1823.8,24.1,Normal
Venezuela,Potatoes,2005,14.487,1823.8,24.1,Normal
Venezuela,Cassava,2005,8.106,1823.8,24.1,Normal
Venezuela,Bananas,2005,6.819,1823.8,24.1,Normal
Venezuela,Avocados,2005,8.532,1823.8,24.1,Normal
Venezuela,Maize,2006,3.501,1553.5,16.4,Normal
Venezuela,"Rice, paddy",2006,4.484,1553.5,16.4,Normal
Venezuela,"Coffee, green",2006,0.709,1553.5,16.4,Normal
Venezuela,Potatoes,2006,15.357,1553.5,16.4,Normal
Venezuela,Cassava,2006,7.754,1553.5,16.4,Normal
Venezuela,Bananas,2006,7.339,1553.5,16.4,Normal
Venezuela,Avocados,2006,6.745,1553.5,16.4,Normal
Venezuela,Maize,2007,3.366,1050.4,22.6,Normal
Venezuela,"Rice, paddy",2007,3.589,1050.4,22.6,Normal
Venezuela,"Coffee, green",2007,0.689,1050.4,22.6,Normal
Venezuela,Potatoes,2007,15.47,1050.4,22.6,Normal
Venezuela,Cassava,2007,6.99,1050.4,22.6,Normal
Venezuela,Bananas,2007,6.334,1050.4,22.6,Normal
Venezuela,Avocados,2007,7.52,1050.4,22.6,Normal
Venezuela,Maize,2008,3.441,1732.8,24.0,Normal
Venezuela,"Rice, paddy",2008,4.245,1732.8,24.0,Normal
Venezuela,"Coffee, green",2008,0.759,1732.8,24.0,Normal
Venezuela,Potatoes,2008,16.014,1732.8,24.0,Normal
Venezuela,Cassava,2008,7.294,1732.8,24.0,Normal
Venezuela,Bananas,2008,7.859,1732.8,24.0,Normal
Venezuela,Avocados,2008,7.231,1732.8,24.0,Normal
Venezuela,Maize,2009,2.407,1155.2,17.2,El Niño
Venezuela,"Rice, paddy",2009,2.806,1155.2,17.2,El Niño
Venezuela,"Coffee, green",2009,0.428,1155.2,17.2,El Niño
Venezuela,Potatoes,2009,12.496,1155.2,17.2,El Niño
Venezuela,Cassava,2009,5.435,1155.2,17.2,El Niño
Venezuela,Bananas,2009,5.207,1155.2,17.2,El Niño
Venezuela,Avocados,2009,5.25,1155.2,17.2,El Niño
Venezuela,Maize,2010,2.867,1737.8,21.2,El Niño
Venezuela,"Rice, paddy",2010,3.269,1737.8,21.2,El Niño
Venezuela,"Coffee, green",2010,0.527,1737.8,21.2,El Niño
Venezuela,Potatoes,2010,12.116,1737.8,21.2,El Niño
Venezuela,Cassava,2010,6.122,1737.8,21.2,El Niño
Venezuela,Bananas,2010,5.389,1737.8,21.2,El Niño
Venezuela,Avocados,2010,5.199,1737.8,21.2,El Niño
Venezuela,Maize,2011,2.883,962.9,27.4,La Niña
Venezuela,"Rice, paddy",2011,3.746,962.9,27.4,La Niña
Venezuela,"Coffee, green",2011,0.545,962.9,27.4,La Niña
Venezuela,Potatoes,2011,13.698,962.9,27.4,La Niña
Venezuela,Cassava,2011,6.822,962.9,27.4,La Niña
Venezuela,Bananas,2011,5.684,962.9,27.4,La Niña
Venezuela,Avocados,2011,6.952,962.9,27.4,La Niña
Venezuela,Maize,2012,3.407,1765.9,22.5,La Niña
Venezuela,"Rice, paddy",2012,3.417,1765.9,22.5,La Niña
Venezuela,"Coffee, green",2012,0.619,1765.9,22.5,La Niña
Venezuela,Potatoes,2012,13.597,1765.9,22.5,La Niña
Venezuela,Cassava,2012,6.799,1765.9,22.5,La Niña
Venezuela,Bananas,2012,7.353,1765.9,22.5,La Niña
Venezuela,Avocados,2012,7.255,1765.9,22.5,La Niña
Venezuela,Maize,2013,3.576,1839.8,22.9,Normal
Venezuela,"Rice, paddy",2013,4.44,1839.8,22.9,Normal
Venezuela,"Coffee, green",2013,0.768,1839.8,22.9,Normal
Venezuela,Potatoes,2013,15.86,1839.8,22.9,Normal
Venezuela,Cassava,2013,8.825,1839.8,22.9,Normal
Venezuela,Bananas,2013,7.821,1839.8,22.9,Normal
Venezuela,Avocados,2013,7.225,1839.8,22.9,Normal
Venezuela,Maize,2014,3.617,1527.7,20.7,Normal
Venezuela,"Rice, paddy",2014,4.556,1527.7,20.7,Normal
Venezuela,"Coffee, green",2014,0.781,1527.7,20.7,Normal
Venezuela,Potatoes,2014,18.189,1527.7,20.7,Normal
Venezuela,Cassava,2014,8.752,1527.7,20.7,Normal
Venezuela,Bananas,2014,8.351,1527.7,20.7,Normal
Venezuela,Avocados,2014,8.88,1527.7,20.7,Normal
Venezuela,Maize,2015,2.296,960.5,21.5,El Niño
Venezuela,"Rice, paddy",2015,2.939,960.5,21.5,El Niño
Venezuela,"Coffee, green",2015,0.539,960.5,21.5,El Niño
Venezuela,Potatoes,2015,10.891,960.5,21.5,El Niño
Venezuela,Cassava,2015,5.729,960.5,21.5,El Niño
Venezuela,Bananas,2015,5.398,960.5,21.5,El Niño
Venezuela,Avocados,2015,5.091,960.5,21.5,El Niño
Venezuela,Maize,2016,2.48,1133.9,21.5,El Niño
Venezuela,"Rice, paddy",2016,3.077,1133.9,21.5,El Niño
Venezuela,"Coffee, green",2016,0.501,1133.9,21.5,El Niño
Venezuela,Potatoes,2016,12.118,1133.9,21.5,El Niño
Venezuela,Cassava,2016,5.196,1133.9,21.5,El Niño
Venezuela,Bananas,2016,5.383,1133.9,21.5,El Niño
Venezuela,Avocados,2016,5.08,1133.9,21.5,El Niño
Venezuela,Maize,2017,4.367,2034.1,20.1,Normal
Venezuela,"Rice, paddy",2017,4.744,2034.1,20.1,Normal
Venezuela,"Coffee, green",2017,0.802,2034.1,20.1,Normal
Venezuela,Potatoes,2017,17.296,2034.1,20.1,Normal
Venezuela,Cassava,2017,7.989,2034.1,20.1,Normal
Venezuela,Bananas,2017,7.865,2034.1,20.1,Normal
Venezuela,Avocados,2017,7.572,2034.1,20.1,Normal
Venezuela,Maize,2018,4.541,2086.3,20.6,Normal
Venezuela,"Rice, paddy",2018,4.859,2086.3,20.6,Normal
Venezuela,"Coffee, green",2018,0.685,2086.3,20.6,Normal
Venezuela,Potatoes,2018,18.991,2086.3,20.6,Normal
Venezuela,Cassava,2018,8.161,2086.3,20.6,Normal
Venezuela,Bananas,2018,7.628,2086.3,20.6,Normal
Venezuela,Avocados,2018,8.131,2086.3,20.6,Normal
Venezuela,Maize,2019,4.259,2082.5,22.0,Normal
Venezuela,"Rice, paddy",2019,4.362,2082.5,22.0,Normal
Venezuela,"Coffee, green",2019,0.772,2082.5,22.0,Normal
Venezuela,Potatoes,2019,17.753,2082.5,22.0,Normal
Venezuela,Cassava,2019,8.323,2082.5,22.0,Normal
Venezuela,Bananas,2019,7.688,2082.5,22.0,Normal
Venezuela,Avocados,2019,8.506,2082.5,22.0,Normal
Venezuela,Maize,2020,4.479,1724.0,18.7,Normal
Venezuela,"Rice, paddy",2020,4.124,1724.0,18.7,Normal
Venezuela,"Coffee, green",2020,0.752,1724.0,18.7,Normal
Venezuela,Potatoes,2020,16.325,1724.0,18.7,Normal
Venezuela,Cassava,2020,7.581,1724.0,18.7,Normal
Venezuela,Bananas,2020,8.876,1724.0,18.7,Normal
Venezuela,Avocados,2020,9.2,1724.0,18.7,Normal
Venezuela,Maize,2021,3.843,1771.8,26.4,La Niña
Venezuela,"Rice, paddy",2021,4.173,1771.8,26.4,La Niña
Venezuela,"Coffee, green",2021,0.728,1771.8,26.4,La Niña
Venezuela,Potatoes,2021,15.699,1771.8,26.4,La Niña
Venezuela,Cassava,2021,7.709,1771.8,26.4,La Niña
Venezuela,Bananas,2021,7.64,1771.8,26.4,La Niña
Venezuela,Avocados,2021,6.854,1771.8,26.4,La Niña
Venezuela,Maize,2022,3.981,2002.1,17.9,La Niña
Venezuela,"Rice, paddy",2022,3.932,2002.1,17.9,La Niña
Venezuela,"Coffee, green",2022,0.658,2002.1,17.9,La Niña
Venezuela,Potatoes,2022,14.79,2002.1,17.9,La Niña
Venezuela,Cassava,2022,8.5,2002.1,17.9,La Niña
Venezuela,Bananas,2022,6.75,2002.1,17.9,La Niña
Venezuela,Avocados,2022,8.022,2002.1,17.9,La Niña
Venezuela,Maize,2023,3.303,1701.6,19.4,El Niño
Venezuela,"Rice, paddy",2023,2.98,1701.6,19.4,El Niño
Venezuela,"Coffee, green",2023,0.569,1701.6,19.4,El Niño
Venezuela,Potatoes,2023,13.246,1701.6,19.4,El Niño
Venezuela,Cassava,2023,5.902,1701.6,19.4,El Niño
Venezuela,Bananas,2023,5.438,1701.6,19.4,El Niño
Venezuela,Avocados,2023,6.643,1701.6,19.4,El Niño
Bolivia,Maize,1990,3.161,2082.8,17.3,Normal
Bolivia,"Rice, paddy",1990,4.286,2082.8,17.3,Normal
Bolivia,"Coffee, green",1990,0.565,2082.8,17.3,Normal
Bolivia,Potatoes,1990,15.383,2082.8,17.3,Normal
Bolivia,Cassava,1990,7.278,2082.8,17.3,Normal
Bolivia,Bananas,1990,6.436,2082.8,17.3,Normal
Bolivia,Avocados,1990,7.534,2082.8,17.3,Normal
Bolivia,Maize,1991,3.657,2122.9,21.4,Normal
Bolivia,"Rice, paddy",1991,4.018,2122.9,21.4,Normal
Bolivia,"Coffee, green",1991,0.643,2122.9,21.4,Normal
Bolivia,Potatoes,1991,13.849,2122.9,21.4,Normal
Bolivia,Cassava,1991,7.757,2122.9,21.4,Normal
Bolivia,Bananas,1991,6.674,2122.9,21.4,Normal
Bolivia,Avocados,1991,6.847,2122.9,21.4,Normal
Bolivia,Maize,1992,3.868,2127.6,25.3,Normal
Bolivia,"Rice, paddy",1992,3.688,2127.6,25.3,Normal
Bolivia,"Coffee, green",1992,0.706,2127.6,25.3,Normal
Bolivia,Potatoes,1992,16.074,2127.6,25.3,Normal
Bolivia,Cassava,1992,8.254,2127.6,25.3,Normal
Bolivia,Bananas,1992,7.71,2127.6,25.3,Normal
Bolivia,Avocados,1992,8.239,2127.6,25.3,Normal
Bolivia,Maize,1993,3.717,2132.5,16.1,Normal
Bolivia,"Rice, paddy",1993,3.737,2132.5,16.1,Normal
Bolivia,"Coffee, green",1993,0.691,2132.5,16.1,Normal
Bolivia,Potatoes,1993,17.636,2132.5,16.1,Normal
Bolivia,Cassava,1993,6.641,2132.5,16.1,Normal
Bolivia,Bananas,1993,7.141,2132.5,16.1,Normal
Bolivia,Avocados,1993,7.888,2132.5,16.1,Normal
Bolivia,Maize,1994,2.946,1154.7,18.7,Normal
Bolivia,"Rice, paddy",1994,3.344,1154.7,18.7,Normal
Bolivia,"Coffee, green",1994,0.641,1154.7,18.7,Normal
Bolivia,Potatoes,1994,14.837,1154.7,18.7,Normal
Bolivia,Cassava,1994,6.209,1154.7,18.7,Normal
Bolivia,Bananas,1994,7.328,1154.7,18.7,Normal
Bolivia,Avocados,1994,7.26,1154.7,18.7,Normal
Bolivia,Maize,1995,3.564,1521.7,19.3,Normal
Bolivia,"Rice, paddy",1995,3.737,1521.7,19.3,Normal
Bolivia,"Coffee, green",1995,0.675,1521.7,19.3,Normal
Bolivia,Potatoes,1995,16.128,1521.7,19.3,Normal
Bolivia,Cassava,1995,6.583,1521.7,19.3,Normal
Bolivia,Bananas,1995,7.541,1521.7,19.3,Normal
Bolivia,Avocados,1995,7.273,1521.7,19.3,Normal
Bolivia,Maize,1996,3.363,1350.1,27.5,Normal
Bolivia,"Rice, paddy",1996,4.044,1350.1,27.5,Normal
Bolivia,"Coffee, green",1996,0.664,1350.1,27.5,Normal
Bolivia,Potatoes,1996,14.127,1350.1,27.5,Normal
Bolivia,Cassava,1996,8.109,1350.1,27.5,Normal
Bolivia,Bananas,1996,6.768,1350.1,27.5,Normal
Bolivia,Avocados,1996,7.071,1350.1,27.5,Normal
Bolivia,Maize,1997,2.74,2087.5,22.4,El Niño
Bolivia,"Rice, paddy",1997,3.183,2087.5,22.4,El Niño
Bolivia,"Coffee, green",1997,0.459,2087.5,22.4,El Niño
Bolivia,Potatoes,1997,10.821,2087.5,22.4,El Niño
Bolivia,Cassava,1997,4.976,2087.5,22.4,El Niño
Bolivia,Bananas,1997,5.722,2087.5,22.4,El Niño
Bolivia,Avocados,1997,5.151,2087.5,22.4,El Niño
Bolivia,Maize,1998,2.356,1230.9,19.4,El Niño
Bolivia,"Rice, paddy",1998,2.893,1230.9,19.4,El Niño
Bolivia,"Coffee, green",1998,0.514,1230.9,19.4,El Niño
Bolivia,Potatoes,1998,10.67,1230.9,19.4,El Niño
Bolivia,Cassava,1998,5.137,1230.9,19.4,El Niño
Bolivia,Bananas,1998,5.266,1230.9,19.4,El Niño
Bolivia,Avocados,1998,5.168,1230.9,19.4,El Niño
Bolivia,Maize,1999,3.129,2096.5,22.0,La Niña
Bolivia,"Rice, paddy",1999,4.068,2096.5,22.0,La Niña
Bolivia,"Coffee, green",1999,0.598,2096.5,22.0,La Niña
Bolivia,Potatoes,1999,13.673,2096.5,22.0,La Niña
Bolivia,Cassava,1999,6.368,2096.5,22.0,La Niña
Bolivia,Bananas,1999,7.268,2096.5,22.0,La Niña
Bolivia,Avocados,1999,7.321,2096.5,22.0,La Niña
Bolivia,Maize,2000,3.148,1372.1,25.9,La Niña
Bolivia,"Rice, paddy",2000,3.348,1372.1,25.9,La Niña
Bolivia,"Coffee, green",2000,0.618,1372.1,25.9,La Niña
Bolivia,Potatoes,2000,14.834,1372.1,25.9,La Niña
Bolivia,Cassava,2000,6.615,1372.1,25.9,La Niña
Bolivia,Bananas,2000,5.546,1372.1,25.9,La Niña
Bolivia,Avocados,2000,5.943,1372.1,25.9,La Niña
Bolivia,Maize,2001,3.404,1904.2,25.9,La Niña
Bolivia,"Rice, paddy",2001,3.971,1904.2,25.9,La Niña
Bolivia,"Coffee, green",2001,0.644,1904.2,25.9,La Niña
Bolivia,Potatoes,2001,16.089,1904.2,25.9,La Niña
Bolivia,Cassava,2001,6.355,1904.2,25.9,La Niña
Bolivia,Bananas,2001,6.353,1904.2,25.9,La Niña
Bolivia,Avocados,2001,6.877,1904.2,25.9,La Niña
Bolivia,Maize,2002,2.804,1216.7,24.7,El Niño
Bolivia,"Rice, paddy",2002,2.81,1216.7,24.7,El Niño
Bolivia,"Coffee, green",2002,0.529,1216.7,24.7,El Niño
Bolivia,Potatoes,2002,11.529,1216.7,24.7,El Niño
Bolivia,Cassava,2002,5.452,1216.7,24.7,El Niño
Bolivia,Bananas,2002,5.226,1216.7,24.7,El Niño
Bolivia,Avocados,2002,5.121,1216.7,24.7,El Niño
Bolivia,Maize,2003,2.878,1336.7,22.6,El Niño
Bolivia,"Rice, paddy",2003,3.027,1336.7,22.6,El Niño
Bolivia,"Coffee, green",2003,0.468,1336.7,22.6,El Niño
Bolivia,Potatoes,2003,10.332,1336.7,22.6,El Niño
Bolivia,Cassava,2003,6.168,1336.7,22.6,El Niño
Bolivia,Bananas,2003,5.195,1336.7,22.6,El Niño
Bolivia,Avocados,2003,6.11,1336.7,22.6,El Niño
Bolivia,Maize,2004,3.902,1569.1,23.3,Normal
Bolivia,"Rice, paddy",2004,3.998,1569.1,23.3,Normal
Bolivia,"Coffee, green",2004,0.729,1569.1,23.3,Normal
Bolivia,Potatoes,2004,16.817,1569.1,23.3,Normal
Bolivia,Cassava,2004,8.217,1569.1,23.3,Normal
Bolivia,Bananas,2004,8.025,1569.1,23.3,Normal
Bolivia,Avocados,2004,7.293,1569.1,23.3,Normal
Bolivia,Maize,2005,3.408,1659.0,16.6,Normal
Bolivia,"Rice, paddy",2005,4.417,1659.0,16.6,Normal
Bolivia,"Coffee, green",2005,0.634,1659.0,16.6,Normal
Bolivia,Potatoes,2005,17.344,1659.0,16.6,Normal
Bolivia,Cassava,2005,7.469,1659.0,16.6,Normal
Bolivia,Bananas,2005,7.182,1659.0,16.6,Normal
Bolivia,Avocados,2005,7.295,1659.0,16.6,Normal
Bolivia,Maize,2006,3.755,1148.1,25.9,Normal
Bolivia,"Rice, paddy",2006,4.529,1148.1,25.9,Normal
Bolivia,"Coffee, green",2006,0.608,1148.1,25.9,Normal
Bolivia,Potatoes,2006,17.5,1148.1,25.9,Normal
Bolivia,Cassava,2006,8.091,1148.1,25.9,Normal
Bolivia,Bananas,2006,6.851,1148.1,25.9,Normal
Bolivia,Avocados,2006,8.147,1148.1,25.9,Normal
Bolivia,Maize,2007,4.041,1803.2,21.5,Normal
Bolivia,"Rice, paddy",2007,4.292,1803.2,21.5,Normal
Bolivia,"Coffee, green",2007,0.696,1803.2,21.5,Normal
Bolivia,Potatoes,2007,17.258,1803.2,21.5,Normal
Bolivia,Cassava,2007,8.995,1803.2,21.5,Normal
